Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[605]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > > std::__copy_normal<true, true>::__copy_n<__gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >, __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > > >(__gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >, __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >, __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >) [605]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >::base() const [457]
                0.00    0.00       1/47          __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >::base() const [250]
                0.00    0.00       1/1           std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::__copy_aux<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*>(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*) [626]
                0.00    0.00       1/464         __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >::__normal_iterator(std::vector<cPlayNode*, std::allocator<cPlayNode*> >* const&) [169]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [631]
[606]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_normal<true, true>::__copy_n<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [606]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [458]
                0.00    0.00       1/109         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [202]
                0.00    0.00       1/1           int* std::__copy_aux<int const*, int*>(int const*, int const*, int*) [627]
                0.00    0.00       1/57          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [239]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_M_insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, iGameMode*> >, std::pair<std::string const, iGameMode*> const&) [393]
[607]    0.0    0.00    0.00       1         std::_Rb_tree_iterator<std::pair<std::string const, iGameMode*> >::operator--() [607]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[608]    0.0    0.00    0.00       1         std::map<std::string, iGameMode*, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::map() [608]
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, iGameMode*> >::allocator() [599]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_Rb_tree(std::less<std::string> const&, std::allocator<std::pair<std::string const, iGameMode*> > const&) [624]
                0.00    0.00       1/9           std::allocator<std::pair<std::string const, iGameMode*> >::~allocator() [321]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[609]    0.0    0.00    0.00       1         std::map<std::string, iGameMode*, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::~map() [609]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::~_Rb_tree() [625]
-----------------------------------------------
                0.00    0.00       1/1           cPlayMode::init() [36]
[610]    0.0    0.00    0.00       1         std::list<cParticleSystem*, std::allocator<cParticleSystem*> >::clear() [610]
                0.00    0.00       1/1           std::_List_base<cParticleSystem*, std::allocator<cParticleSystem*> >::_M_clear() [600]
                0.00    0.00       1/3           std::_List_base<cParticleSystem*, std::allocator<cParticleSystem*> >::_M_init() [417]
-----------------------------------------------
                0.00    0.00       1/1           cPlayMode::init() [36]
[611]    0.0    0.00    0.00       1         std::list<cPickup*, std::allocator<cPickup*> >::clear() [611]
                0.00    0.00       1/1           std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_clear() [601]
                0.00    0.00       1/3           std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_init() [418]
-----------------------------------------------
                0.00    0.00       1/1           cPlayMode::init() [36]
[612]    0.0    0.00    0.00       1         std::list<iObject*, std::allocator<iObject*> >::clear() [612]
                0.00    0.00       1/1           std::_List_base<iObject*, std::allocator<iObject*> >::_M_clear() [602]
                0.00    0.00       1/3           std::_List_base<iObject*, std::allocator<iObject*> >::_M_init() [419]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_M_insert_unique(std::pair<std::string const, iGameMode*> const&) [621]
[613]    0.0    0.00    0.00       1         std::pair<std::_Rb_tree_iterator<std::pair<std::string const, iGameMode*> >, bool>::pair(std::_Rb_tree_iterator<std::pair<std::string const, iGameMode*> > const&, bool const&) [613]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::__copy_aux<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*>(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*) [626]
[614]    0.0    0.00    0.00       1         std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::__copy<false, std::random_access_iterator_tag>::copy<std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*>(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*) [614]
                0.00    0.00       3/7           std::vector<cPlayNode*, std::allocator<cPlayNode*> >::operator=(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&) [353]
